,totalLatency
0,1.3825997749964396
1,1.6684121370315552
2,1.5216175158818563
3,1.555430523554484
4,2.1314979076385496
5,2.469485116004944
6,2.33811039129893
7,2.3157089074452717
8,1.6507884661356609
9,1.9232420603434244
10,1.8782028277715048
11,1.855340600013733
12,2.522696352005005
13,2.81573068300883
14,2.7826075553894043
15,2.7153180837631226
16,2.0413792689641315
17,2.359761905670166
18,2.3471537590026856
19,2.343582574526469
20,1.2894594510396322
21,1.7188745260238647
22,1.6912649075190227
23,1.5802653471628825
24,1.3673979918162027
25,1.868826977411906
26,1.8099695046742756
27,1.6772438367207845
28,1.2521881500879923
29,1.6987198114395141
30,1.5517037153244018
31,1.4589430650075277
32,1.2594970703125
33,1.4518476406733194
34,1.3716755628585815
35,1.2726927757263184
0,1.4777978340784708
1,1.8022071361541747
2,1.7400795618693035
3,1.6859003225962321
4,1.3598734537760417
5,1.7377196391423544
6,1.723799228668213
7,1.6206938664118449
0,1.4186010122299195
1,1.7085267861684164
2,1.683868678410848
3,1.6366615215937297
4,1.341390864054362
5,1.6018982728322346
6,1.574203109741211
7,1.581167467435201
8,1.8740510543187459
9,2.176051203409831
10,2.1479254881540935
11,2.13883531888326
12,14.687761735916137
13,15.101270167032878
14,15.100776314735413
15,15.020052536328633
16,1.2445178190867106
17,1.56268417040507
18,1.4724851846694946
19,1.3567697366078695
0,2.173964007695516
1,2.459262148539225
2,2.3170105695724486
3,2.286934328079224
4,1.313754137357076
5,1.5569819211959839
6,1.445045781135559
7,1.4644125382105508
8,1.3837268511454264
9,1.6136214097340902
10,1.633162291844686
11,1.5858072837193806
12,1.3753413677215576
13,1.6946468273798625
14,1.615301775932312
15,1.5777829090754192
16,1.2982013940811157
17,1.6218963384628295
18,1.609216856956482
19,1.5069022258122762
0,1.8224254608154298
1,2.083126664161682
2,1.9607759316762288
3,1.9489183187484742
0,1.7935044606526693
1,2.0673097451527913
2,1.942578140894572
3,1.91636172135671
4,1.2863463560740154
5,1.5225396474202475
6,1.4152865727742514
7,1.4110428094863892
0,1.4540763219197592
1,1.727439824740092
2,1.6003033717473347
3,1.5588614781697592
4,5.0524674415588375
5,5.398037012418111
6,5.281342085202535
7,5.303470595677694
8,2.117945917447408
9,2.409381794929504
10,2.3251586039861043
11,2.2890319347381594
