,totalLatency
0,90.71365128358205
1,12.669640517234802
2,115.03120145003001
3,12.69742194811503
4,26.55001309712728
5,47.41848142941793
6,9.755484485626221
7,23.937106943130495
8,71.0937786658605
0,8.781262882550557
1,7.693622326850891
0,63.906940380732216
1,7.313374574979147
2,37.656960892677304
3,6.41593656539917
4,6.740013885498047
0,122.74088961283366
1,76.68075267473857
2,52.81460631688436
3,101.58675272464752
4,159.4888690630595
0,94.01606755256653
0,167.69056939284008
1,115.24847405751547
0,182.870676000913
1,71.48695036570231
2,100.39771995544433
3,71.61753526528676
4,84.58791592121125
5,74.81294088363647
6,72.28436371485392
0,70.54445705413818
1,71.83979455629985
2,71.47729818820953
3,71.27513031164806
4,71.6186487197876
0,71.30312508742014
1,71.4861433426539
2,72.49805521170298
3,71.82436258792877
4,106.48834125200908
5,89.00522185166678
6,112.54786880811055
7,99.48500535488128
8,189.40988814036052
9,120.38169089158376
0,122.32910936673483
1,96.04576275348663
2,9.164696351687114
3,99.70117915471396
4,7.839066529273987
5,49.08323015371958
6,8.574759300549825
0,12.025893704096477
1,32.60929530461629
2,60.495406365394594
3,55.78135272661845
4,10.322723881403606
5,55.406255880991615
6,49.836034552256265
7,13.238170266151428
8,9.768972063064576
9,10.581763037045796
10,61.100161695480345
11,56.235146737098695
12,32.91980865001678
13,24.1557061513265
14,9.218994251887004
15,10.855732409159343
0,9.4010067542394
1,9.044931944211324
2,9.013163956006368
3,7.491171352068583
4,182.35708349545797
5,96.22884097894033
0,7.556338850657145
1,8.321926148732503
2,7.273570322990418
3,7.92977172533671
4,9.067144219080607
5,8.184974884986877
6,55.534521269798276
7,39.41934952735901
8,8.469551746050517
9,10.964596104621886
10,22.5632976770401
11,87.37154440085094
12,61.107435186704
13,26.99104457696279
14,9.457834362983704
15,8.849671657880148
16,114.05717535813649
17,82.7693871418635
18,84.28366568088532
19,76.00561175346374
20,55.341007653872175
21,6.790631890296936
22,9.586112650235494
23,74.43193438053132
24,59.22237578233083
25,21.822359116872153
26,8.567937151590984
27,7.806499663988749
28,63.73922592798869
29,53.20971148808797
30,63.549801174799605
31,25.26702239513397
32,6.315509716669719
33,14.899208378791808
34,76.28560962677003
35,65.12898828188578
36,55.86750568548838
37,32.2724860350291
0,94.85974630514781
1,65.26870492299398
2,9.873100725809733
3,14.275018239021302
0,3.850271725654602
1,3.7798823674519855
2,15.08009254137675
3,3.997189490000407
4,4.086712598800659
5,3.9310338815053303
